event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
500991337,true,2009-01-01 12:00:00.920,-2.66309836,51.40692041,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991338,true,2009-01-01 12:00:00.940,-2.66309883,51.40691995,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991339,true,2009-01-01 12:00:00.960,-2.66309949,51.40691947,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991340,true,2009-01-01 12:00:00.980,-2.66310015,51.40691899,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991341,true,2009-01-01 12:00:01.000,-2.66310083,51.40691852,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991342,true,2009-01-01 12:00:01.020,-2.66310105,51.4069179,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991343,true,2009-01-01 12:00:01.040,-2.66310128,51.40691729,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991344,true,2009-01-01 12:00:01.060,-2.66310117,51.40691665,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991345,true,2009-01-01 12:00:01.080,-2.66310105,51.40691601,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991346,true,2009-01-01 12:00:01.100,-2.66310121,51.40691544,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991347,true,2009-01-01 12:00:01.120,-2.66310187,51.40691495,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991348,true,2009-01-01 12:00:01.140,-2.66310251,51.40691446,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991349,true,2009-01-01 12:00:01.160,-2.66310327,51.40691398,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991350,true,2009-01-01 12:00:01.180,-2.66310402,51.4069135,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991351,true,2009-01-01 12:00:01.200,-2.66310453,51.40691301,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991352,true,2009-01-01 12:00:01.220,-2.66310493,51.40691253,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991353,true,2009-01-01 12:00:01.240,-2.66310533,51.40691205,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991354,true,2009-01-01 12:00:01.260,-2.6631058,51.40691158,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991355,true,2009-01-01 12:00:01.280,-2.66310638,51.40691111,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991356,true,2009-01-01 12:00:01.300,-2.66310699,51.40691063,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991357,true,2009-01-01 12:00:01.320,-2.66310761,51.40691014,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991358,true,2009-01-01 12:00:01.340,-2.66310821,51.40690966,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991359,true,2009-01-01 12:00:01.360,-2.66310884,51.40690913,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991360,true,2009-01-01 12:00:01.380,-2.66310946,51.40690861,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991361,true,2009-01-01 12:00:01.400,-2.66311009,51.40690809,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991362,true,2009-01-01 12:00:01.420,-2.6631107,51.40690757,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991363,true,2009-01-01 12:00:01.440,-2.66311096,51.40690704,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991364,true,2009-01-01 12:00:01.460,-2.66311119,51.40690652,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991365,true,2009-01-01 12:00:01.480,-2.66311145,51.406906,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991366,true,2009-01-01 12:00:01.500,-2.66311168,51.40690547,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991367,true,2009-01-01 12:00:01.520,-2.66311177,51.40690486,"2D videogrammetry data","gps","Myotis daubentoni","85","85","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991368,true,2009-01-01 12:00:00.000,-2.6630441,51.40701596,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991369,true,2009-01-01 12:00:00.020,-2.66304477,51.40701584,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991370,true,2009-01-01 12:00:00.040,-2.66304561,51.40701576,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991371,true,2009-01-01 12:00:00.060,-2.66304673,51.40701572,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991372,true,2009-01-01 12:00:00.080,-2.66304785,51.40701568,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991373,true,2009-01-01 12:00:00.100,-2.66304896,51.40701564,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991374,true,2009-01-01 12:00:00.120,-2.66305008,51.4070156,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991375,true,2009-01-01 12:00:00.140,-2.6630512,51.40701556,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991376,true,2009-01-01 12:00:00.160,-2.66305232,51.40701538,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991377,true,2009-01-01 12:00:00.180,-2.66305331,51.40701523,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991378,true,2009-01-01 12:00:00.200,-2.66305439,51.40701507,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991379,true,2009-01-01 12:00:00.220,-2.6630556,51.40701489,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991380,true,2009-01-01 12:00:00.240,-2.66305666,51.40701473,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991381,true,2009-01-01 12:00:00.260,-2.66305721,51.40701463,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991382,true,2009-01-01 12:00:00.280,-2.66305776,51.40701453,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991383,true,2009-01-01 12:00:00.300,-2.6630583,51.40701443,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991384,true,2009-01-01 12:00:00.320,-2.66305936,51.40701411,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991385,true,2009-01-01 12:00:00.340,-2.6630606,51.40701376,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991386,true,2009-01-01 12:00:00.360,-2.66306182,51.40701342,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991387,true,2009-01-01 12:00:00.380,-2.66306225,51.40701331,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991388,true,2009-01-01 12:00:00.400,-2.66306263,51.40701315,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991389,true,2009-01-01 12:00:00.420,-2.66306369,51.40701268,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991390,true,2009-01-01 12:00:00.440,-2.66306477,51.4070122,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991391,true,2009-01-01 12:00:00.460,-2.66306583,51.40701173,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991392,true,2009-01-01 12:00:00.480,-2.66306709,51.40701122,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991393,true,2009-01-01 12:00:00.500,-2.66306812,51.40701086,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991394,true,2009-01-01 12:00:00.520,-2.66306914,51.40701049,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991395,true,2009-01-01 12:00:00.540,-2.66307015,51.40701013,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991396,true,2009-01-01 12:00:00.560,-2.66307097,51.40700982,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991397,true,2009-01-01 12:00:00.580,-2.66307212,51.40700935,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991398,true,2009-01-01 12:00:00.600,-2.66307322,51.40700887,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991399,true,2009-01-01 12:00:00.620,-2.66307419,51.4070084,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991400,true,2009-01-01 12:00:00.640,-2.66307514,51.40700794,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991401,true,2009-01-01 12:00:00.660,-2.66307645,51.40700741,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991402,true,2009-01-01 12:00:00.680,-2.66307818,51.40700678,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991403,true,2009-01-01 12:00:00.700,-2.66308004,51.40700607,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991404,true,2009-01-01 12:00:00.720,-2.66308155,51.40700533,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991405,true,2009-01-01 12:00:00.740,-2.66308305,51.4070046,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991406,true,2009-01-01 12:00:00.760,-2.66308419,51.40700396,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991407,true,2009-01-01 12:00:00.780,-2.66308519,51.40700339,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991408,true,2009-01-01 12:00:00.800,-2.66308613,51.40700298,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991409,true,2009-01-01 12:00:00.820,-2.66308707,51.40700257,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991410,true,2009-01-01 12:00:00.840,-2.66308808,51.40700211,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991411,true,2009-01-01 12:00:00.860,-2.66308917,51.40700156,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500991412,true,2009-01-01 12:00:00.880,-2.66309037,51.40700098,"2D videogrammetry data","gps","Myotis daubentoni","86","86","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
